image_id,image_url,image_path,download_status,rejection_reason,width,height,file_size,md5_hash,downloaded_at,product_id,brand,product_name,bpom_id,source_url,source_domain,source_type,marketplace,search_query,label,listing_url,listing_title,seller_name,review_url,review_rating,review_text,review_date,evidence_keyword,evidence_level,evidence_score
989aa807ec58,"https://m.media-amazon.com/images/I/618OlEn9xML._AC_UF1000,1000_QL80_.jpg",SafeCart_Dataset\images\genuine_reference\COSRX_AHA_BHA_CLARIFYING_TREATMENT_TONER_NA26221200804\989aa807ec58.jpg,rejected,too_small (285x1000),285.0,1000.0,35823.0,40baf88f1073641572cbfc45ef65106c,2026-08-15T14:27:30.606918+00:00,COSRX_AHA_BHA_CLARIFYING_TREATMENT_TONER_NA26221200804,COSRX,AHA/BHA Clarifying treatment toner,NA26221200804,https://www.amazon.com/COSRX-Clarifying-Treatment-Toner-150ml/dp/B073P6BPF5,www.amazon.com,genuine,amazon.com,COSRX AHA/BHA Clarifying treatment toner official,rejected,,,,,,,,,,
b902974c9a59,https://www.tiktok.com/api/img/?itemId=7530915600361704726&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7530915600361704726&location=0&aid=1988,,,,,2026-08-15T14:27:39.396183+00:00,COSRX_AHA_BHA_CLARIFYING_TREATMENT_TONER_NA26221200804,COSRX,AHA/BHA Clarifying treatment toner,NA26221200804,https://www.tiktok.com/discover/cosrx-toner-real-vs-fake,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/discover/cosrx-toner-real-vs-fake,rejected,,,,,,Cosrx Toner Real Vs Fake Perbedaan COSRX Asli dan Palsu: Tips Membedakan. Pelajari cara membedakan toner COSRX asli dan palsu dengan tips praktis dan ciri khas wangi.,,palsu; fake,MODERATE_EVIDENCE,3.0
324b3b42958b,https://www.tiktok.com/api/img/?itemId=7536976178062675207&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7536976178062675207&location=0&aid=1988,,,,,2026-08-15T14:27:41.984544+00:00,SUNGBOON_EDITOR_SUNGBOON_EDITOR_GREEN_TOMATO_PORE_LIFTING_AMPOULE_TONER_NA26251200757,Sungboon Editor,Sungboon Editor Green Tomato Pore Lifting Ampoule Toner,NA26251200757,https://www.tiktok.com/discover/green-tomato-pore-lifting-ampoule-fake-vs-real,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/discover/green-tomato-pore-lifting-ampoule-fake-vs-real,rejected,,,,,,Green Tomato Pore Lifting Ampoule Fake Vs Real Discover the truth behind Green Tomato Pore Lifting Ampoule. Learn how it minimizes pores and enhances skin texture for a radiant glow.,,fake,MODERATE_EVIDENCE,3.0
e9bb7526d589,https://www.tiktok.com/api/img/?itemId=7646009551518584077&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7646009551518584077&location=0&aid=1988,,,,,2026-08-15T14:27:51.521534+00:00,SUNGBOON_EDITOR_SUNGBOON_EDITOR_GREEN_TOMATO_PORE_LIFTING_AMPOULE_TONER_NA26251200757,Sungboon Editor,Sungboon Editor Green Tomato Pore Lifting Ampoule Toner,NA26251200757,https://www.tiktok.com/discover/green-tomato-pore-lifting-ampoule-fake-vs-real,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/discover/green-tomato-pore-lifting-ampoule-fake-vs-real,rejected,,,,,,Green Tomato Pore Lifting Ampoule Fake Vs Real Discover the truth behind Green Tomato Pore Lifting Ampoule. Learn how it minimizes pores and enhances skin texture for a radiant glow.,,fake,MODERATE_EVIDENCE,3.0
825311df1c67,https://www.tiktok.com/api/img/?itemId=7583830309934746910&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7583830309934746910&location=0&aid=1988,,,,,2026-08-15T14:28:00.935844+00:00,SUNGBOON_EDITOR_SUNGBOON_EDITOR_GREEN_TOMATO_PORE_LIFTING_AMPOULE_TONER_NA26251200757,Sungboon Editor,Sungboon Editor Green Tomato Pore Lifting Ampoule Toner,NA26251200757,https://www.tiktok.com/discover/green-tomato-pore-lifting-ampoule-fake-vs-real,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/discover/green-tomato-pore-lifting-ampoule-fake-vs-real,rejected,,,,,,Green Tomato Pore Lifting Ampoule Fake Vs Real Discover the truth behind Green Tomato Pore Lifting Ampoule. Learn how it minimizes pores and enhances skin texture for a radiant glow.,,fake,MODERATE_EVIDENCE,3.0
8af6211dca28,https://www.tiktok.com/api/img/?itemId=7625974867535367432&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7625974867535367432&location=0&aid=1988,,,,,2026-08-15T14:28:10.340925+00:00,SUNGBOON_EDITOR_SUNGBOON_EDITOR_GREEN_TOMATO_PORE_LIFTING_AMPOULE_TONER_NA26251200757,Sungboon Editor,Sungboon Editor Green Tomato Pore Lifting Ampoule Toner,NA26251200757,https://www.tiktok.com/discover/green-tomato-pore-lifting-ampoule-fake-vs-real,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/discover/green-tomato-pore-lifting-ampoule-fake-vs-real,rejected,,,,,,Green Tomato Pore Lifting Ampoule Fake Vs Real Discover the truth behind Green Tomato Pore Lifting Ampoule. Learn how it minimizes pores and enhances skin texture for a radiant glow.,,fake,MODERATE_EVIDENCE,3.0
4efd7dd389ca,"https://static.beautytocare.com/cdn-cgi/image/width=1600,height=1600,f=auto/media/catalog/product//d/e/dear-klairs-freshly-juiced-vitamin-essence-toner-180ml.jpg",,failed,"download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.caretobeauty.com/cdn-cgi/image/width=1600,height=1600,f=auto/media/catalog/product/d/e/dear-klairs-freshly-juiced-vitamin-essence-toner-180ml.jpg",,,,,2026-08-15T14:27:52.513974+00:00,DEAR_KLAIRS_FRESHLY_JUICED_VITAMIN_ESSENCE_TONER_NA26251200677,Dear Klairs,Freshly Juiced Vitamin Essence Toner,NA26251200677,https://www.caretobeauty.com/us/dear-klairs-freshly-juiced-vitamin-essence-toner-180ml/,www.caretobeauty.com,genuine,caretobeauty.com,Dear Klairs Freshly Juiced Vitamin Essence Toner official,rejected,,,,,,,,,,
a22bcbba15c9,https://static.beautytocare.com/media/catalog/product/d/e/dear-klairs-freshly-juiced-vitamin-essence-toner-180ml.jpg,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.caretobeauty.com/media/catalog/product/d/e/dear-klairs-freshly-juiced-vitamin-essence-toner-180ml.jpg,,,,,2026-08-15T14:28:02.362495+00:00,DEAR_KLAIRS_FRESHLY_JUICED_VITAMIN_ESSENCE_TONER_NA26251200677,Dear Klairs,Freshly Juiced Vitamin Essence Toner,NA26251200677,https://www.caretobeauty.com/us/dear-klairs-freshly-juiced-vitamin-essence-toner-180ml/,www.caretobeauty.com,genuine,caretobeauty.com,Dear Klairs Freshly Juiced Vitamin Essence Toner official,rejected,,,,,,,,,,
58114ecc288c,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3960600623554094470,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:23.230920+00:00,DEAR_KLAIRS_FRESHLY_JUICED_VITAMIN_ESSENCE_TONER_NA26251200677,Dear Klairs,Freshly Juiced Vitamin Essence Toner,NA26251200677,https://www.instagram.com/p/CE1UVDfp0RP/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/p/CE1UVDfp0RP/,rejected,,,,,,"it is still an original Klairs product 🙂 Also, previously the ... You can be assured, it is NOT FAKE. We work directly with the brand and only provide 100% authentic pieces. 's out of stock.",,fake,MODERATE_EVIDENCE,3.0
b447efdb63f7,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3963964817861837315,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:24.185782+00:00,DEAR_KLAIRS_FRESHLY_JUICED_VITAMIN_ESSENCE_TONER_NA26251200677,Dear Klairs,Freshly Juiced Vitamin Essence Toner,NA26251200677,https://www.instagram.com/p/CE1UVDfp0RP/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/p/CE1UVDfp0RP/,rejected,,,,,,"it is still an original Klairs product 🙂 Also, previously the ... You can be assured, it is NOT FAKE. We work directly with the brand and only provide 100% authentic pieces. 's out of stock.",,fake,MODERATE_EVIDENCE,3.0
aea24f53f464,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3958383975118741352,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:25.585082+00:00,DEAR_KLAIRS_FRESHLY_JUICED_VITAMIN_ESSENCE_TONER_NA26251200677,Dear Klairs,Freshly Juiced Vitamin Essence Toner,NA26251200677,https://www.instagram.com/p/CE1UVDfp0RP/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/p/CE1UVDfp0RP/,rejected,,,,,,"it is still an original Klairs product 🙂 Also, previously the ... You can be assured, it is NOT FAKE. We work directly with the brand and only provide 100% authentic pieces. 's out of stock.",,fake,MODERATE_EVIDENCE,3.0
136b8b2f5734,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3962094016350803784,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:27.293138+00:00,DEAR_KLAIRS_FRESHLY_JUICED_VITAMIN_ESSENCE_TONER_NA26251200677,Dear Klairs,Freshly Juiced Vitamin Essence Toner,NA26251200677,https://www.instagram.com/p/CE1UVDfp0RP/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/p/CE1UVDfp0RP/,rejected,,,,,,"it is still an original Klairs product 🙂 Also, previously the ... You can be assured, it is NOT FAKE. We work directly with the brand and only provide 100% authentic pieces. 's out of stock.",,fake,MODERATE_EVIDENCE,3.0
16c83664441f,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3958383975185866204,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:29.029952+00:00,DEAR_KLAIRS_FRESHLY_JUICED_VITAMIN_ESSENCE_TONER_NA26251200677,Dear Klairs,Freshly Juiced Vitamin Essence Toner,NA26251200677,https://www.instagram.com/p/CE1UVDfp0RP/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/p/CE1UVDfp0RP/,rejected,,,,,,"it is still an original Klairs product 🙂 Also, previously the ... You can be assured, it is NOT FAKE. We work directly with the brand and only provide 100% authentic pieces. 's out of stock.",,fake,MODERATE_EVIDENCE,3.0
5e59a5ccf578,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3940853080539382127,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:30.272532+00:00,DEAR_KLAIRS_FRESHLY_JUICED_VITAMIN_ESSENCE_TONER_NA26251200677,Dear Klairs,Freshly Juiced Vitamin Essence Toner,NA26251200677,https://www.instagram.com/p/CE1UVDfp0RP/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/p/CE1UVDfp0RP/,rejected,,,,,,"it is still an original Klairs product 🙂 Also, previously the ... You can be assured, it is NOT FAKE. We work directly with the brand and only provide 100% authentic pieces. 's out of stock.",,fake,MODERATE_EVIDENCE,3.0
4476edaa820f,https://d1flfk77wl2xk4.cloudfront.net/Assets/i-m-from-rice-toner-pad-60-pads/78/540/XXL_p0210554078.jpg,SafeCart_Dataset\images\genuine_reference\I_M_FROM_RICE_TONER_PAD_NA26251200291\4476edaa820f.jpg,rejected,too_blurry (score=13.3),640.0,640.0,15118.0,8f9620807efd1f3f792c17e8e97f5dc8,2026-08-15T14:28:03.585350+00:00,I_M_FROM_RICE_TONER_PAD_NA26251200291,I'm From,Rice Toner Pad,NA26251200291,https://www.yesstyle.com/en/im-from-rice-toner-pad-60-pads/info.html/pid.1129915499,www.yesstyle.com,genuine,yesstyle.com,I'm From Rice Toner Pad official,rejected,,,,,,,,,,
72c36de99c33,https://www.tiktok.com/api/img/?itemId=7523038147022769439&location=3&aid=1988&index=1,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7523038147022769439&location=3&aid=1988&index=1,,,,,2026-08-15T14:28:20.543083+00:00,I_M_FROM_RICE_TONER_PAD_NA26251200291,I'm From,Rice Toner Pad,NA26251200291,https://www.tiktok.com/discover/real-vs-fake-rice-toner,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/discover/real-vs-fake-rice-toner,rejected,,,,,,"Real Vs Fake Rice Toner Honest comparison of a real vs fake I'm From Rice Toner purchased on Amazon: how to spot differences, results, and buying tips. 1148 Likes, 16 ...",,fake,MODERATE_EVIDENCE,3.0
db4d5c599c7a,https://www.tiktok.com/api/img/?itemId=7523038147022769439&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7523038147022769439&location=0&aid=1988,,,,,2026-08-15T14:28:30.332540+00:00,I_M_FROM_RICE_TONER_PAD_NA26251200291,I'm From,Rice Toner Pad,NA26251200291,https://www.tiktok.com/discover/real-vs-fake-rice-toner,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/discover/real-vs-fake-rice-toner,rejected,,,,,,"Real Vs Fake Rice Toner Honest comparison of a real vs fake I'm From Rice Toner purchased on Amazon: how to spot differences, results, and buying tips. 1148 Likes, 16 ...",,fake,MODERATE_EVIDENCE,3.0
f5380eb0ea3e,https://www.tiktok.com/api/img/?itemId=7384256269001182469&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7384256269001182469&location=0&aid=1988,,,,,2026-08-15T14:28:39.707056+00:00,I_M_FROM_RICE_TONER_PAD_NA26251200291,I'm From,Rice Toner Pad,NA26251200291,https://www.tiktok.com/discover/real-vs-fake-rice-toner,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/discover/real-vs-fake-rice-toner,rejected,,,,,,"Real Vs Fake Rice Toner Honest comparison of a real vs fake I'm From Rice Toner purchased on Amazon: how to spot differences, results, and buying tips. 1148 Likes, 16 ...",,fake,MODERATE_EVIDENCE,3.0
ef365744d3d6,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3890539630561800641,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:55.510245+00:00,ANUA_PDRN_100_HYALURONIC_ACID_GLOW_PAD_NA26250100362,Anua,PDRN 100 Hyaluronic Acid Glow Pad,NA26250100362,https://www.instagram.com/reel/DX9-S5YNzHB/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DX9-S5YNzHB/,rejected,,,,,,Discover. Review. Shop. Anua PDRN is everywhere right now ... Anua PDRN + HYALURON PDRN 100 HYALURONIC ACID GLOW PAD PDRN 100 ... Anua Officially available at Dose of Beauty HATI-HATI PRODUK PALSU!,,produk palsu; palsu,MODERATE_EVIDENCE,3.0
84c235801797,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3945004388019765901,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:56.914687+00:00,ANUA_PDRN_100_HYALURONIC_ACID_GLOW_PAD_NA26250100362,Anua,PDRN 100 Hyaluronic Acid Glow Pad,NA26250100362,https://www.instagram.com/reel/DX9-S5YNzHB/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DX9-S5YNzHB/,rejected,,,,,,Discover. Review. Shop. Anua PDRN is everywhere right now ... Anua PDRN + HYALURON PDRN 100 HYALURONIC ACID GLOW PAD PDRN 100 ... Anua Officially available at Dose of Beauty HATI-HATI PRODUK PALSU!,,produk palsu; palsu,MODERATE_EVIDENCE,3.0
4884da215559,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3946183398744677465,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:58.268249+00:00,ANUA_PDRN_100_HYALURONIC_ACID_GLOW_PAD_NA26250100362,Anua,PDRN 100 Hyaluronic Acid Glow Pad,NA26250100362,https://www.instagram.com/reel/DX9-S5YNzHB/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DX9-S5YNzHB/,rejected,,,,,,Discover. Review. Shop. Anua PDRN is everywhere right now ... Anua PDRN + HYALURON PDRN 100 HYALURONIC ACID GLOW PAD PDRN 100 ... Anua Officially available at Dose of Beauty HATI-HATI PRODUK PALSU!,,produk palsu; palsu,MODERATE_EVIDENCE,3.0
d03f40b6dcbd,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3958966248157140881,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:59.578291+00:00,ANUA_PDRN_100_HYALURONIC_ACID_GLOW_PAD_NA26250100362,Anua,PDRN 100 Hyaluronic Acid Glow Pad,NA26250100362,https://www.instagram.com/reel/DX9-S5YNzHB/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DX9-S5YNzHB/,rejected,,,,,,Discover. Review. Shop. Anua PDRN is everywhere right now ... Anua PDRN + HYALURON PDRN 100 HYALURONIC ACID GLOW PAD PDRN 100 ... Anua Officially available at Dose of Beauty HATI-HATI PRODUK PALSU!,,produk palsu; palsu,MODERATE_EVIDENCE,3.0
e4c108b45b44,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3941461824426485852,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:00.679282+00:00,ANUA_PDRN_100_HYALURONIC_ACID_GLOW_PAD_NA26250100362,Anua,PDRN 100 Hyaluronic Acid Glow Pad,NA26250100362,https://www.instagram.com/reel/DX9-S5YNzHB/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DX9-S5YNzHB/,rejected,,,,,,Discover. Review. Shop. Anua PDRN is everywhere right now ... Anua PDRN + HYALURON PDRN 100 HYALURONIC ACID GLOW PAD PDRN 100 ... Anua Officially available at Dose of Beauty HATI-HATI PRODUK PALSU!,,produk palsu; palsu,MODERATE_EVIDENCE,3.0
2c02d65ffa6b,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3947891668492528457,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:02.049245+00:00,ANUA_PDRN_100_HYALURONIC_ACID_GLOW_PAD_NA26250100362,Anua,PDRN 100 Hyaluronic Acid Glow Pad,NA26250100362,https://www.instagram.com/reel/DX9-S5YNzHB/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DX9-S5YNzHB/,rejected,,,,,,Discover. Review. Shop. Anua PDRN is everywhere right now ... Anua PDRN + HYALURON PDRN 100 HYALURONIC ACID GLOW PAD PDRN 100 ... Anua Officially available at Dose of Beauty HATI-HATI PRODUK PALSU!,,produk palsu; palsu,MODERATE_EVIDENCE,3.0
da685ef7a246,http://sokoglam.com/cdn/shop/files/I_m-From-Rice-Toner.jpg?v=1752798327,SafeCart_Dataset\images\genuine_reference\I_M_FROM_RICE_TONER_NA26251200644\da685ef7a246.jpg,rejected,too_blurry (score=2.7),1400.0,1750.0,69837.0,1db5682b3c59badf8c480bc321cbbf7e,2026-08-15T14:29:01.902593+00:00,I_M_FROM_RICE_TONER_NA26251200644,I'm From,Rice Toner,NA26251200644,https://sokoglam.com/products/im-from-rice-toner?srsltid=AfmBOops19iT-Q5F0rs8L_agH2YuzVqK45Pec11Us4jSwSKNudsIN0IY,sokoglam.com,genuine,sokoglam.com,I'm From Rice Toner official,rejected,,,,,,,,,,
17cee258d4e7,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3775715281663602951,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:56.966733+00:00,SKINTIFIC_AHA_BHA_PHA_EXFOLIATING_PADS_NA11251201488,Skintific,AHA BHA PHA Exfoliating Pads,NA11251201488,https://www.instagram.com/p/DRmCQ9rkscI/,www.instagram.com,genuine,instagram.com,Skintific AHA BHA PHA Exfoliating Pads official,rejected,,,,,,,,,,
528d3ded86c7,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3711878952241025279,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:28:58.910230+00:00,SKINTIFIC_AHA_BHA_PHA_EXFOLIATING_PADS_NA11251201488,Skintific,AHA BHA PHA Exfoliating Pads,NA11251201488,https://www.instagram.com/p/DODcfntEzmh/,www.instagram.com,genuine,instagram.com,Skintific AHA BHA PHA Exfoliating Pads official,rejected,,,,,,,,,,
aa223a8638c5,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3960434262997752819,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:01.358818+00:00,SKINTIFIC_AHA_BHA_PHA_EXFOLIATING_PADS_NA11251201488,Skintific,AHA BHA PHA Exfoliating Pads,NA11251201488,https://www.instagram.com/reel/DUQVlVWkz1p/,www.instagram.com,genuine,instagram.com,Skintific AHA BHA PHA Exfoliating Pads official,rejected,,,,,,,,,,
94b50f0822a0,https://www.tiktok.com/api/img/?itemId=7514631309264784647&location=0&aid=1988,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7514631309264784647&location=0&aid=1988,,,,,2026-08-15T14:29:17.511836+00:00,SKINTIFIC_AHA_BHA_PHA_EXFOLIATING_PADS_NA11251201488,Skintific,AHA BHA PHA Exfoliating Pads,NA11251201488,https://www.tiktok.com/@kosteve_/video/7514631309264784647,www.tiktok.com,counterfeit_evidence,tiktok.com,https://www.tiktok.com/@kosteve_/video/7514631309264784647,rejected,,,,,,"Skintific Peeling Solution Palsu Jamuran?! ⚠️⚠️ Ini tipe ... ⚠️⚠️ Ini tipe pemalsu yang tidak ada malu-malunya , palsunya terlalu ketara dan ugal-ugalan. Tinggi kotak beda, warna Kotak beda, bagian ...",,palsu,MODERATE_EVIDENCE,3.0
c70383ac8768,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3926620509654626660,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:42.609613+00:00,SULWHASOO_CONCENTRATED_GINSENG_REJUVENATING_WATER_NA26242000058,Sulwhasoo,Concentrated Ginseng Rejuvenating Water,NA26242000058,https://www.instagram.com/reel/DZ-KIylujFk/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DZ-KIylujFk/,rejected,,,,,,"on Instagram: ""AD #Sulwhasoo_Partner / One of the products I ... Concentrated Ginseng Rejuvenating Water 💧 A refreshing boost of hydration. Locks in moisture for soft, nourished skin. OCR how to fake sleep :)",,fake,MODERATE_EVIDENCE,3.0
34f9b8ea420e,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3938320299546321925,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:44.037917+00:00,SULWHASOO_CONCENTRATED_GINSENG_REJUVENATING_WATER_NA26242000058,Sulwhasoo,Concentrated Ginseng Rejuvenating Water,NA26242000058,https://www.instagram.com/reel/DZ-KIylujFk/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DZ-KIylujFk/,rejected,,,,,,"on Instagram: ""AD #Sulwhasoo_Partner / One of the products I ... Concentrated Ginseng Rejuvenating Water 💧 A refreshing boost of hydration. Locks in moisture for soft, nourished skin. OCR how to fake sleep :)",,fake,MODERATE_EVIDENCE,3.0
d1fc337d9ff6,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3958206507356756789,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:45.270544+00:00,SULWHASOO_CONCENTRATED_GINSENG_REJUVENATING_WATER_NA26242000058,Sulwhasoo,Concentrated Ginseng Rejuvenating Water,NA26242000058,https://www.instagram.com/reel/DZ-KIylujFk/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DZ-KIylujFk/,rejected,,,,,,"on Instagram: ""AD #Sulwhasoo_Partner / One of the products I ... Concentrated Ginseng Rejuvenating Water 💧 A refreshing boost of hydration. Locks in moisture for soft, nourished skin. OCR how to fake sleep :)",,fake,MODERATE_EVIDENCE,3.0
a23b5ec4cba0,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3948455703563517016,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:46.597444+00:00,SULWHASOO_CONCENTRATED_GINSENG_REJUVENATING_WATER_NA26242000058,Sulwhasoo,Concentrated Ginseng Rejuvenating Water,NA26242000058,https://www.instagram.com/reel/DZ-KIylujFk/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DZ-KIylujFk/,rejected,,,,,,"on Instagram: ""AD #Sulwhasoo_Partner / One of the products I ... Concentrated Ginseng Rejuvenating Water 💧 A refreshing boost of hydration. Locks in moisture for soft, nourished skin. OCR how to fake sleep :)",,fake,MODERATE_EVIDENCE,3.0
d0d5975a7139,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3940296170571971698,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:47.922738+00:00,SULWHASOO_CONCENTRATED_GINSENG_REJUVENATING_WATER_NA26242000058,Sulwhasoo,Concentrated Ginseng Rejuvenating Water,NA26242000058,https://www.instagram.com/reel/DZ-KIylujFk/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DZ-KIylujFk/,rejected,,,,,,"on Instagram: ""AD #Sulwhasoo_Partner / One of the products I ... Concentrated Ginseng Rejuvenating Water 💧 A refreshing boost of hydration. Locks in moisture for soft, nourished skin. OCR how to fake sleep :)",,fake,MODERATE_EVIDENCE,3.0
93413dc75dc5,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3920097372907122406,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:49.264829+00:00,SULWHASOO_CONCENTRATED_GINSENG_REJUVENATING_WATER_NA26242000058,Sulwhasoo,Concentrated Ginseng Rejuvenating Water,NA26242000058,https://www.instagram.com/reel/DZ-KIylujFk/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DZ-KIylujFk/,rejected,,,,,,"on Instagram: ""AD #Sulwhasoo_Partner / One of the products I ... Concentrated Ginseng Rejuvenating Water 💧 A refreshing boost of hydration. Locks in moisture for soft, nourished skin. OCR how to fake sleep :)",,fake,MODERATE_EVIDENCE,3.0
350859fff634,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3942685971517016596,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",,,,,2026-08-15T14:29:51.202686+00:00,SULWHASOO_CONCENTRATED_GINSENG_REJUVENATING_WATER_NA26242000058,Sulwhasoo,Concentrated Ginseng Rejuvenating Water,NA26242000058,https://www.instagram.com/reel/DZ-KIylujFk/,www.instagram.com,counterfeit_evidence,instagram.com,https://www.instagram.com/reel/DZ-KIylujFk/,rejected,,,,,,"on Instagram: ""AD #Sulwhasoo_Partner / One of the products I ... Concentrated Ginseng Rejuvenating Water 💧 A refreshing boost of hydration. Locks in moisture for soft, nourished skin. OCR how to fake sleep :)",,fake,MODERATE_EVIDENCE,3.0
