brand_name,product_name,product_id,url,images_from_sociolla,images_from_serper,total_images,serper_status
1043_dear-klairs,Skincare Trial Kit,92968,https://www.sociolla.com/skin-care-set/64626-skincare-trial-kit,0,0,0,ok
1985_dear-me-beauty,Dear Me Beauty X KFC Perfect Matte Eyeliner,92177,https://www.sociolla.com/eyeliner/63835-perfect-matte-eyeliner,0,0,0,ok
1985_dear-me-beauty,Dear Me Beauty x Carl and Claire - Dear Bonita Kit,94633,https://www.sociolla.com/bath-body-set/66291-dear-me-beauty-x-carl-and-claire-dear-bonita-kit,0,0,0,ok
1985_dear-me-beauty,Dear Me Beauty x Heavenly Blush Sleeping Mask,102119,https://www.sociolla.com/sleeping-mask/73777-dear-me-beauty-x-heavenly-blush-sleeping-mask,0,0,0,ok
277_derma-angel,Acne Hero Kit PB,107828,https://www.sociolla.com/skin-care-set/79486-acne-hero-kit-pb,0,0,0,ok
277_derma-angel,Acne Hero Kit,106602,https://www.sociolla.com/skin-care-set/78260-acne-hero-kit,0,0,0,ok
277_derma-angel,Acne Care Kit,106604,https://www.sociolla.com/skin-care-set/78262-acne-care-kit,0,0,0,ok
15026_dew-it,Dew It In The Shower - Radiant Body Wash,95490,https://www.sociolla.com/bath-body/67148-dew-it-in-the-shower-ready-set-glow-body-wash,0,0,0,ok
15026_dew-it,Easy to Dew Brush,95491,https://www.sociolla.com/body-sponge/67149-easy-to-dew-brush,0,0,0,ok
15026_dew-it,Dew It On The Go - Brightening Deo,95492,https://www.sociolla.com/bath-body/67150-dew-it-on-the-go-brightening-deo,0,0,0,ok
1946_elise,Elise Professional Lash Adhesive 4.5ml,106457,https://www.sociolla.com/eyelash-glue/78115-elise-professional-lash-adhesive-4-5ml,0,0,0,ok
1946_elise,Elise Tokyo 62,106447,https://www.sociolla.com/false-eyelashes/78105-elise-tokyo-62,0,0,0,ok
1946_elise,Elise Tokyo 63,106448,https://www.sociolla.com/false-eyelashes/78106-elise-tokyo-63,0,0,0,ok
1946_elise,Elise Tokyo 70,106451,https://www.sociolla.com/false-eyelashes/78109-elise-tokyo-70,0,0,0,ok
1946_elise,Elise Tokyo 75,106454,https://www.sociolla.com/false-eyelashes/78112-elise-tokyo-75,0,0,0,ok
324_elsheskin,Radiant Supple Serum,86055,https://www.sociolla.com/face-serum/57713-elsheskin-radiant-supple-serum,0,0,0,ok
324_elsheskin,Radiant Skin Serum,20137,https://www.sociolla.com/face-serum/9486-radiant-skin-serum,0,0,0,ok
1689_embryolisse,Embryolisse Beauty bundle C,108754,https://www.sociolla.com/skin-care-set/80412-embryolisse-beauty-bundle-c,0,0,0,ok
1689_embryolisse,Embryolisse Beauty bundle B,108753,https://www.sociolla.com/skin-care-set/80411-embryolisse-beauty-bundle-b,0,0,0,ok
1368_esscentials-indonesia,PREP YOUR DAY - Power Spray Refill,94572,https://www.sociolla.com/default-category/66230-prep-your-day-power-spray-refill,0,0,0,ok
15577_evalash,Bulu Mata Invisible Magnetic Eyelash - SPARKLE,105726,https://www.sociolla.com/false-eyelashes/77384-invisible-magnetic-eyelash-sparkle,0,0,0,ok
15301_eze-nails,Spot-On Manicure Extremely Patient,85477,https://www.sociolla.com/nail-treatment/57135-spot-on-manicure-extremely-patient,0,0,0,ok
15301_eze-nails,Spot-On Manicure Crazily Creative,85483,https://www.sociolla.com/nail-treatment/57141-spot-on-manicure-crazily-creative,0,0,0,ok
15301_eze-nails,Spot-On Manicure Wisdom,85468,https://www.sociolla.com/nail-treatment/57126-spot-on-manicure-wisdom,0,0,0,ok
15301_eze-nails,Spot-On Manicure Imperfection,85460,https://www.sociolla.com/nail-treatment/57118-spot-on-manicure-imperfection,0,0,0,ok
15301_eze-nails,Spot-On Manicure Honesty in Lime,85458,https://www.sociolla.com/nail-treatment/57116-spot-on-manicure-honesty-in-lime,0,0,0,ok
15301_eze-nails,Spot-On Manicure Madly Tenacious,85449,https://www.sociolla.com/nails/57107-spot-on-manicure-madly-tenacious,0,0,0,ok
15301_eze-nails,Spot-On Manicure Matte Queen,89935,https://www.sociolla.com/default-category/61593-spot-on-manicure-matte-queen,0,0,0,ok
15301_eze-nails,Spot On Manicure - She's Full of Solutions,93234,https://www.sociolla.com/bath-body/64892-spot-on-manicure-she-s-full-of-solutions,0,0,0,ok
15301_eze-nails,Spot-On Manicure Self-Made,89934,https://www.sociolla.com/default-category/61592-spot-on-manicure-self-made,0,0,0,ok
15301_eze-nails,Spot On Manicure - She's Compassionate,93355,https://www.sociolla.com/default-category/65013-spot-on-manicure-she-s-compassionate,0,0,0,ok
